Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,AvgVTAT (min),AvgCTAT (min),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value (INR),Payment_Mode,Ride Distance (km),Driver Ratings,Customer Rating
05-11-2025,12:55:15,BG-20251105-09585,Successful,CUST103635,Auto,Banaswadi,Sirsi Circle,2,3.9,0,NA,0,NA,0,NA,49.92,Wallet,2.63,4.4,4.2
02-11-2025,17:55:38,BG-20251102-09586,Cancelled by Customer,CUST103445,Prime SUV,Sahakara Nagar,Sahakara Nagar,NA,NA,1,Driver asked to cancel,0,NA,0,NA,NA,Cash,NA,NA,NA
20-11-2025,19:04:10,BG-20251120-09587,Successful,CUST103437,Auto,Chamarajpet,Chamarajpet,2.3,2.3,0,NA,0,NA,0,NA,82.21,UPI,5.7,4.8,5
03-11-2025,21:56:18,BG-20251103-09588,Successful,CUST107619,Auto,Seshadripuram,Kundalahalli,4,3.4,0,NA,0,NA,0,NA,37.71,Wallet,3.53,4.3,4
19-11-2025,11:09:11,BG-20251119-09589,Successful,CUST106473,Prime Sedan,Sommanna Halli,Banashankari,6.5,2.5,0,NA,0,NA,0,NA,109.29,Cash,2.53,4.3,4.9
18-11-2025,00:27:09,BG-20251118-09590,Successful,CUST105418,Auto,Frazer Town,Frazer Town,5.6,4.7,0,NA,0,NA,0,NA,36.77,Wallet,2.14,4.6,5
29-11-2025,23:11:03,BG-20251129-09591,Successful,CUST103701,Auto,Seshadripuram,Whitefield 2,3.6,3.1,0,NA,0,NA,0,NA,39.48,Wallet,1.3,4.4,4.6
22-11-2025,07:49:15,BG-20251122-09592,Successful,CUST102773,eBike,Whitefield 2,Byatarayanapura,6.5,4.8,0,NA,0,NA,0,NA,51.06,Cash,3.12,4.4,4.4
18-11-2025,05:04:48,BG-20251118-09593,Cancelled by Customer,CUST102406,Prime Plus,JP Nagar,Banashankari,NA,NA,1,Driver is not moving towards pickup location,0,NA,0,NA,NA,Credit Card,NA,NA,NA
14-11-2025,14:03:08,BG-20251114-09594,Successful,CUST105440,Prime Plus,Koramangala,Electronic City,4,4.2,0,NA,0,NA,0,NA,104.61,Cash,1.53,4.3,4.3
30-11-2025,10:01:25,BG-20251130-09595,Successful,CUST107101,eBike,Whitefield 2,Banashankari,5.7,4.4,0,NA,0,NA,0,NA,45.13,Wallet,4.92,5,4.5
24-11-2025,03:07:31,BG-20251124-09596,Cancelled by Customer,CUST106832,Prime Plus,Kengeri,Lalbagh,NA,NA,1,Driver is not moving towards pickup location,0,NA,0,NA,NA,Credit Card,NA,NA,NA
08-11-2025,07:06:14,BG-20251108-09597,Successful,CUST105389,Prime SUV,Koramangala,Malleshwaram,5.4,3.4,0,NA,0,NA,0,NA,155.69,Credit Card,2.1,3.8,4.5
29-11-2025,02:40:23,BG-20251129-09598,Cancelled by Customer,CUST100811,Prime Sedan,Cunningham Road,HSR Layout,NA,NA,1,Driver is not moving towards pickup location,0,NA,0,NA,NA,Credit Card,NA,NA,NA
30-11-2025,15:11:55,BG-20251130-09599,Successful,CUST106148,Bike,Sirsi Circle,HSR Layout,2.8,5.8,0,NA,0,NA,0,NA,24.96,Wallet,1.15,5,4.7
12-11-2025,01:42:03,BG-20251112-09600,Successful,CUST107804,Prime Plus,Seshadripuram,Richmond Town,7.7,3.8,0,NA,0,NA,0,NA,69.1,Wallet,1.06,4.7,4
21-11-2025,00:51:01,BG-20251121-09601,Incomplete,CUST106874,Auto,Koramangala,Koramangala,NA,NA,0,NA,0,NA,1,Other Issue,NA,Credit Card,NA,NA,NA
10-11-2025,10:51:35,BG-20251110-09602,Successful,CUST101494,Mini,Domlur,Yelahanka,4.6,5,0,NA,0,NA,0,NA,73.33,UPI,0.77,4.3,4.5
23-11-2025,16:33:38,BG-20251123-09603,Cancelled by Customer,CUST103145,Bike,Srirampura,Srirampura,NA,NA,1,Change of plans,0,NA,0,NA,NA,UPI,NA,NA,NA
20-11-2025,07:54:11,BG-20251120-09604,Successful,CUST100570,Prime SUV,JP Nagar,Yelahanka,6.8,5.7,0,NA,0,NA,0,NA,173.37,Credit Card,3.24,4.5,4.8
17-11-2025,22:44:57,BG-20251117-09605,Successful,CUST104448,Bike,Seshadripuram,MG Road,2.2,2.1,0,NA,0,NA,0,NA,21.8,Credit Card,0.3,5,4.4
11-11-2025,22:37:23,BG-20251111-09606,Successful,CUST105389,Prime SUV,Jakkur,Jakkur,6.6,3.8,0,NA,0,NA,0,NA,245.72,Credit Card,6.88,4.4,4.2
02-11-2025,09:40:14,BG-20251102-09607,Cancelled by Customer,CUST100682,Bike,Yelahanka New Town,Indiranagar,NA,NA,1,Driver is not moving towards pickup location,0,NA,0,NA,NA,Cash,NA,NA,NA
26-11-2025,23:39:01,BG-20251126-09608,Successful,CUST105522,Prime Sedan,Domlur,Domlur,6.1,0.8,0,NA,0,NA,0,NA,84.6,Credit Card,0.33,4.4,4.7
26-11-2025,21:21:08,BG-20251126-09609,Successful,CUST100106,Prime Sedan,Hombegowda Nagar,Kengeri,4.7,1,0,NA,0,NA,0,NA,92.93,Credit Card,1.11,4.5,4.5
04-11-2025,10:30:32,BG-20251104-09610,Successful,CUST105230,eBike,Basavanagudi,Cunningham Road,3.5,2.6,0,NA,0,NA,0,NA,33.35,Credit Card,0.78,4.5,5
01-11-2025,02:37:25,BG-20251101-09611,Successful,CUST104450,Bike,Nagarbhavi,Nagarbhavi,5,3.1,0,NA,0,NA,0,NA,66.08,Cash,7.03,4.9,3.8
15-11-2025,09:18:10,BG-20251115-09612,Incomplete,CUST105557,Prime Plus,Jakkur,Sommanna Halli,NA,NA,0,NA,0,NA,1,Customer Demand,NA,Credit Card,NA,NA,NA
13-11-2025,08:16:07,BG-20251113-09613,Cancelled by Driver,CUST107494,Prime SUV,Whitefield 2,Yelahanka,NA,NA,0,NA,1,More than permitted people in there,0,NA,NA,UPI,NA,NA,NA
08-11-2025,12:47:37,BG-20251108-09614,Successful,CUST100353,Mini,Lalbagh,Srirampura,3.9,0.8,0,NA,0,NA,0,NA,78.64,UPI,1.95,4.5,4.2
25-11-2025,22:25:46,BG-20251125-09615,Successful,CUST106990,Prime SUV,Kundalahalli,Kalyan Nagar,6.9,2.9,0,NA,0,NA,0,NA,141.61,Wallet,1.69,5,5
04-11-2025,20:18:20,BG-20251104-09616,Successful,CUST104160,Prime SUV,Domlur,Marathahalli,6.7,3.2,0,NA,0,NA,0,NA,136.21,Cash,1.15,4.7,5
10-11-2025,11:24:03,BG-20251110-09617,Successful,CUST105154,Mini,Sahakara Nagar,Koramangala,1.8,2.3,0,NA,0,NA,0,NA,150.4,Credit Card,7.94,5,4.4
19-11-2025,07:45:46,BG-20251119-09618,Successful,CUST107009,Prime Plus,Electronic City,Bellandur,9.4,1.2,0,NA,0,NA,0,NA,139.52,Cash,4.38,5,5
18-11-2025,10:09:47,BG-20251118-09619,Successful,CUST106259,Prime Sedan,Kudlu Gate,Whitefield,4.8,3.1,0,NA,0,NA,0,NA,89.72,UPI,2.05,4.6,5
05-11-2025,00:56:04,BG-20251105-09620,Successful,CUST103186,Prime Sedan,Chamarajpet,Hombegowda Nagar,1.3,4.9,0,NA,0,NA,0,NA,118.17,Cash,3.01,4.6,4.7
30-11-2025,19:24:14,BG-20251130-09621,Successful,CUST100051,Mini,Kudlu Gate,Basavanagudi,4,5.6,0,NA,0,NA,0,NA,34.4,Cash,0.3,4.7,4.5
19-11-2025,15:34:48,BG-20251119-09622,Successful,CUST102159,Prime SUV,Rajajinagar 2,Domlur,4.8,3.3,0,NA,0,NA,0,NA,109.6,Cash,0.31,4.6,4.4
26-11-2025,21:23:35,BG-20251126-09623,Successful,CUST106280,Auto,Hombegowda Nagar,Rajankunte,8.2,4.3,0,NA,0,NA,0,NA,33.02,Cash,1.07,4.4,4.3
23-11-2025,02:03:18,BG-20251123-09624,Cancelled by Customer,CUST101009,Prime SUV,Rajajinagar 2,Malleshwaram,NA,NA,1,Change of plans,0,NA,0,NA,NA,Cash,NA,NA,NA
27-11-2025,00:40:52,BG-20251127-09625,Successful,CUST100328,Prime SUV,Sadashivanagar,Malleshwaram,5.5,5.2,0,NA,0,NA,0,NA,119.36,Cash,0.48,4.2,5
22-11-2025,09:13:13,BG-20251122-09626,Cancelled by Driver,CUST102480,Prime Sedan,Koramangala 4th Block,Indiranagar,NA,NA,0,NA,1,More than permitted people in there,0,NA,NA,Credit Card,NA,NA,NA
16-11-2025,22:03:21,BG-20251116-09627,Incomplete,CUST106369,eBike,Sadashivanagar,Domlur,NA,NA,0,NA,0,NA,1,Vehicle Breakdown,NA,UPI,0.27,NA,NA
01-11-2025,07:02:25,BG-20251101-09628,Successful,CUST105088,Auto,Koramangala 4th Block,HSR Layout,4.3,3.2,0,NA,0,NA,0,NA,33.21,UPI,1.09,4.8,4.7
12-11-2025,23:51:35,BG-20251112-09629,Successful,CUST106675,eBike,Koramangala 4th Block,Marathahalli,1,5.9,0,NA,0,NA,0,NA,26.91,Credit Card,2.16,3.8,4.3
24-11-2025,20:38:55,BG-20251124-09630,Cancelled by Driver,CUST101677,Prime Sedan,MG Road,Kalyan Nagar,NA,NA,0,NA,1,The customer was coughing/sick,0,NA,NA,Credit Card,NA,NA,NA
02-11-2025,16:26:36,BG-20251102-09631,Successful,CUST105753,Auto,Bellandur,Yelahanka,5.2,3.1,0,NA,0,NA,0,NA,26.85,Credit Card,2.29,5,4.4
21-11-2025,06:24:13,BG-20251121-09632,Successful,CUST101442,Bike,Kalyan Nagar,Vijayanagar,4,5.4,0,NA,0,NA,0,NA,43.15,Credit Card,3.35,4.2,4.2
25-11-2025,23:07:00,BG-20251125-09633,Incomplete,CUST107473,Mini,Rajajinagar 2,Sadashivanagar,NA,NA,0,NA,0,NA,1,Other Issue,NA,UPI,NA,NA,NA
08-11-2025,01:23:35,BG-20251108-09634,Successful,CUST107159,Bike,Whitefield,Whitefield 2,3.5,2.7,0,NA,0,NA,0,NA,52.43,Credit Card,3.51,4.9,4.8
18-11-2025,02:24:17,BG-20251118-09635,Cancelled by Driver,CUST102167,Auto,Jayanagar,Domlur,NA,NA,0,NA,1,Customer related issue,0,NA,NA,UPI,NA,NA,NA
25-11-2025,14:11:56,BG-20251125-09636,Cancelled by Customer,CUST101811,Mini,Chamarajpet,Gottigere,NA,NA,1,Driver asked to cancel,0,NA,0,NA,NA,UPI,NA,NA,NA
16-11-2025,06:05:51,BG-20251116-09637,Cancelled by Driver,CUST102315,Prime Sedan,Sirsi Circle,Sirsi Circle,NA,NA,0,NA,1,Customer related issue,0,NA,NA,Credit Card,NA,NA,NA
05-11-2025,07:22:01,BG-20251105-09638,Cancelled by Customer,CUST106914,Prime Sedan,Jayanagar,Outer Ring Road,NA,NA,1,Driver is not moving towards pickup location,0,NA,0,NA,NA,Wallet,NA,NA,NA
26-11-2025,15:07:11,BG-20251126-09639,Successful,CUST100769,Prime SUV,Koramangala,Banashankari,5.1,3.8,0,NA,0,NA,0,NA,107.07,Wallet,0.46,4.2,4.8
30-11-2025,02:58:51,BG-20251130-09640,Successful,CUST106841,eBike,Bommanahalli,JP Nagar,2,3.3,0,NA,0,NA,0,NA,31.78,Credit Card,1.62,4.9,4.6
22-11-2025,05:12:24,BG-20251122-09641,Successful,CUST101795,Auto,MG Road,Srirampura,6.2,3.4,0,NA,0,NA,0,NA,44.26,Wallet,0.78,5,5
13-11-2025,17:31:34,BG-20251113-09642,Successful,CUST104512,Prime Sedan,Frazer Town,Srirampura,6.4,3.2,0,NA,0,NA,0,NA,104.58,Credit Card,1.53,4.7,3.7
19-11-2025,05:07:03,BG-20251119-09643,Successful,CUST105748,Mini,Yeshwanthpur,Chamarajpet,3.6,6,0,NA,0,NA,0,NA,53.25,UPI,1.13,4.7,4.7
29-11-2025,04:52:48,BG-20251129-09644,Successful,CUST100025,Bike,Hombegowda Nagar,Adugodi,2.9,2.5,0,NA,0,NA,0,NA,24.92,Cash,0.82,4.2,4.1
03-11-2025,13:10:11,BG-20251103-09645,Successful,CUST105590,Mini,Outer Ring Road,Hombegowda Nagar,3.7,4.1,0,NA,0,NA,0,NA,107.25,Cash,5.93,4.5,3.7
26-11-2025,01:05:34,BG-20251126-09646,Incomplete,CUST102328,Auto,Kundalahalli,Kalyan Nagar,NA,NA,0,NA,0,NA,1,Vehicle Breakdown,NA,Credit Card,0.18,NA,NA
08-11-2025,21:22:25,BG-20251108-09647,Successful,CUST107552,Prime SUV,JP Nagar,JP Nagar,7.7,3.3,0,NA,0,NA,0,NA,107.55,UPI,0.47,4.5,4.6
27-11-2025,02:16:12,BG-20251127-09648,Successful,CUST107506,Prime SUV,Rajajinagar 2,Rajajinagar 2,5.1,3.1,0,NA,0,NA,0,NA,128.93,Cash,0.61,5,4.9
26-11-2025,07:35:58,BG-20251126-09649,Successful,CUST102458,eBike,Byatarayanapura,Sahakara Nagar,3.8,2.7,0,NA,0,NA,0,NA,31.86,UPI,2.31,5,4.1
26-11-2025,18:25:13,BG-20251126-09650,Cancelled by Driver,CUST100558,Auto,Yelahanka New Town,Hombegowda Nagar,NA,NA,0,NA,1,Personal & Car related issues,0,NA,NA,Cash,NA,NA,NA
12-11-2025,05:29:23,BG-20251112-09651,Cancelled by Driver,CUST102083,Auto,Banashankari,Jakkur,NA,NA,0,NA,1,Customer related issue,0,NA,NA,UPI,NA,NA,NA
02-11-2025,13:31:13,BG-20251102-09652,Successful,CUST107761,Bike,Banaswadi,Peenya,3.7,2.3,0,NA,0,NA,0,NA,21.8,Wallet,0.3,4.8,5
11-11-2025,23:53:17,BG-20251111-09653,Successful,CUST105010,Mini,Malleshwaram,Rajankunte,5.6,3.8,0,NA,0,NA,0,NA,50.43,Cash,1.2,4.6,4.7
12-11-2025,18:52:55,BG-20251112-09654,Successful,CUST107769,Mini,Jakkur,MG Road,5.6,3.4,0,NA,0,NA,0,NA,103.72,UPI,4.93,5,4.8
28-11-2025,02:10:04,BG-20251128-09655,Successful,CUST103466,Mini,Hebbal,Hebbal,7.5,3,0,NA,0,NA,0,NA,95.28,Wallet,3.68,4.7,4.8
18-11-2025,13:13:14,BG-20251118-09656,Successful,CUST100205,eBike,HSR Layout,Electronic City,7.6,4,0,NA,0,NA,0,NA,48.6,Credit Card,7.43,4.6,4.8
13-11-2025,21:52:28,BG-20251113-09657,Successful,CUST103043,Prime Plus,Bellandur,Shivajinagar,5.4,2.6,0,NA,0,NA,0,NA,87.48,UPI,0.3,4.9,4.1
05-11-2025,18:45:25,BG-20251105-09658,Successful,CUST100845,Prime Sedan,Ulsoor,Koramangala,9.2,4.4,0,NA,0,NA,0,NA,102.01,Wallet,1.52,4.4,3.4
22-11-2025,20:23:24,BG-20251122-09659,Incomplete,CUST106848,Bike,Sadashivanagar,Yeshwanthpur,NA,NA,0,NA,0,NA,1,Customer Demand,NA,Wallet,NA,NA,NA
12-11-2025,06:50:04,BG-20251112-09660,Successful,CUST102079,Mini,Electronic City,Hombegowda Nagar,10.7,5.7,0,NA,0,NA,0,NA,61.37,Cash,1.12,4.2,4.7
02-11-2025,06:08:55,BG-20251102-09661,Successful,CUST102185,Mini,Bommanahalli,Frazer Town,6.7,4.2,0,NA,0,NA,0,NA,96.59,Wallet,2.22,4.2,4.6
05-11-2025,10:31:58,BG-20251105-09662,Incomplete,CUST101670,Prime SUV,Byatarayanapura,Yelahanka,NA,NA,0,NA,0,NA,1,Customer Demand,NA,UPI,NA,NA,NA
07-11-2025,14:07:29,BG-20251107-09663,Successful,CUST104013,Bike,Richmond Town,Cunningham Road,5.4,4.7,0,NA,0,NA,0,NA,20.77,Credit Card,2.96,4.8,5
26-11-2025,08:34:07,BG-20251126-09664,Successful,CUST102040,eBike,Vijayanagar,MG Road,4.9,3.9,0,NA,0,NA,0,NA,46.2,UPI,4.31,3.8,4.7
26-11-2025,12:09:34,BG-20251126-09665,Successful,CUST104083,Bike,Yelahanka,Banaswadi,6.9,5.3,0,NA,0,NA,0,NA,23.94,Cash,0.3,4.5,4
24-11-2025,16:51:49,BG-20251124-09666,Cancelled by Driver,CUST100718,eBike,Vijayanagar,Sommanna Halli,NA,NA,0,NA,1,Personal & Car related issues,0,NA,NA,Wallet,NA,NA,NA
12-11-2025,02:58:00,BG-20251112-09667,Successful,CUST100835,Auto,Electronic City,Chamarajpet,4.2,4.8,0,NA,0,NA,0,NA,58.87,UPI,3.28,4.7,4.8
16-11-2025,15:17:17,BG-20251116-09668,Cancelled by Driver,CUST107299,Prime Sedan,Kudlu Gate,Sommanna Halli,NA,NA,0,NA,1,Personal & Car related issues,0,NA,NA,UPI,NA,NA,NA
23-11-2025,16:21:54,BG-20251123-09669,Successful,CUST105416,Bike,Ulsoor,Ulsoor,4.9,3.5,0,NA,0,NA,0,NA,40.43,UPI,3.38,4.3,4.8
08-11-2025,07:18:29,BG-20251108-09670,Cancelled by Driver,CUST102295,Auto,Koramangala 4th Block,Koramangala 4th Block,NA,NA,0,NA,1,The customer was coughing/sick,0,NA,NA,Cash,NA,NA,NA
30-11-2025,02:52:29,BG-20251130-09671,Cancelled by Customer,CUST106754,Mini,Chamarajpet,MG Road,NA,NA,1,Wrong Address,0,NA,0,NA,NA,UPI,NA,NA,NA
28-11-2025,20:51:19,BG-20251128-09672,Successful,CUST104658,Prime Plus,Yelahanka New Town,Whitefield,4.3,3.8,0,NA,0,NA,0,NA,107.9,Credit Card,3.03,5,4.9
09-11-2025,16:53:40,BG-20251109-09673,Successful,CUST100122,Mini,Yelahanka New Town,Kengeri,6.3,2.8,0,NA,0,NA,0,NA,290.42,Credit Card,19.67,4.6,3.5
15-11-2025,20:49:56,BG-20251115-09674,Successful,CUST102478,Prime Plus,Peenya,Domlur,2.5,4,0,NA,0,NA,0,NA,161.84,Wallet,6.82,4.8,4.3
05-11-2025,09:35:53,BG-20251105-09675,Successful,CUST101646,Bike,Malleshwaram,Kundalahalli,4.3,5.9,0,NA,0,NA,0,NA,50.28,UPI,5.14,4.7,4.5
13-11-2025,07:55:25,BG-20251113-09676,Successful,CUST107357,Mini,Marathahalli,Marathahalli,2.5,4.4,0,NA,0,NA,0,NA,54.08,UPI,0.3,4.6,5
05-11-2025,01:39:08,BG-20251105-09677,Successful,CUST103003,eBike,Outer Ring Road,Yeshwanthpur,2.6,1.4,0,NA,0,NA,0,NA,34.65,Credit Card,1.43,5,5
11-11-2025,04:01:38,BG-20251111-09678,Successful,CUST102761,Mini,Sahakara Nagar,Bommanahalli,2.3,3.8,0,NA,0,NA,0,NA,63.14,Credit Card,0.3,4.3,5
10-11-2025,05:16:31,BG-20251110-09679,Incomplete,CUST107252,Prime SUV,Hombegowda Nagar,Rajajinagar,NA,NA,0,NA,0,NA,1,Customer Demand,NA,UPI,NA,NA,NA
20-11-2025,16:36:30,BG-20251120-09680,Cancelled by Driver,CUST100295,Prime Plus,Vijayanagar,Peenya,NA,NA,0,NA,1,More than permitted people in there,0,NA,NA,Cash,NA,NA,NA
13-11-2025,02:07:40,BG-20251113-09681,Successful,CUST101988,Bike,Rajajinagar 2,Rajajinagar,4.4,1.5,0,NA,0,NA,0,NA,24.2,UPI,0.7,4.8,4.8
09-11-2025,07:17:25,BG-20251109-09682,Cancelled by Driver,CUST103797,Prime SUV,Whitefield,Sirsi Circle,NA,NA,0,NA,1,The customer was coughing/sick,0,NA,NA,UPI,NA,NA,NA
21-11-2025,00:03:58,BG-20251121-09683,Successful,CUST103032,Prime SUV,Yelahanka,Yelahanka,2.4,1,0,NA,0,NA,0,NA,242.06,Cash,6.08,4.2,4.3
14-11-2025,05:32:00,BG-20251114-09684,Successful,CUST104005,Bike,Indiranagar,Marathahalli,6.6,3,0,NA,0,NA,0,NA,61.46,Wallet,5.39,4.6,4.1
18-11-2025,12:57:39,BG-20251118-09685,Cancelled by Driver,CUST100979,Auto,Sirsi Circle,Banashankari,NA,NA,0,NA,1,More than permitted people in there,0,NA,NA,Wallet,NA,NA,NA
15-11-2025,20:47:54,BG-20251115-09686,Cancelled by Customer,CUST104585,Prime SUV,Ulsoor,Adugodi,NA,NA,1,Wrong Address,0,NA,0,NA,NA,Wallet,NA,NA,NA
10-11-2025,11:48:37,BG-20251110-09687,Successful,CUST107329,Prime SUV,Bommanahalli,Rajajinagar,6.2,1.8,0,NA,0,NA,0,NA,167.43,UPI,1.94,4.4,4
24-11-2025,21:04:45,BG-20251124-09688,Successful,CUST105369,Prime Sedan,Basavanagudi,Basavanagudi,4.7,3.8,0,NA,0,NA,0,NA,97.97,Credit Card,1.32,3.8,3.9
07-11-2025,12:52:30,BG-20251107-09689,Successful,CUST105624,Auto,Nagarbhavi,Koramangala,3.6,4.5,0,NA,0,NA,0,NA,71.1,UPI,5.99,5,4.5
08-11-2025,21:26:19,BG-20251108-09690,Cancelled by Customer,CUST104798,Prime Sedan,Bommanahalli,Banaswadi,NA,NA,1,Driver asked to cancel,0,NA,0,NA,NA,Cash,NA,NA,NA
28-11-2025,07:51:14,BG-20251128-09691,Successful,CUST107820,Prime SUV,Sadashivanagar,Cunningham Road,6.7,3.4,0,NA,0,NA,0,NA,209.51,Wallet,4.81,4.9,4.8
03-11-2025,12:30:13,BG-20251103-09692,Successful,CUST102773,Auto,Kudlu Gate,Koramangala,2.7,4.4,0,NA,0,NA,0,NA,27.4,Wallet,0.3,5,3.4
15-11-2025,11:05:13,BG-20251115-09693,Cancelled by Customer,CUST104610,Auto,Frazer Town,Whitefield 2,NA,NA,1,Wrong Address,0,NA,0,NA,NA,Wallet,NA,NA,NA
16-11-2025,12:43:39,BG-20251116-09694,Successful,CUST106681,Auto,Yelahanka New Town,Bommanahalli,5.9,4.3,0,NA,0,NA,0,NA,48.38,Wallet,2.22,4.4,4.7
04-11-2025,22:49:28,BG-20251104-09695,Successful,CUST102261,Prime SUV,Nagarbhavi,Rajajinagar 2,2.2,3.2,0,NA,0,NA,0,NA,118.57,Wallet,0.3,4.5,3.9
21-11-2025,21:37:37,BG-20251121-09696,Successful,CUST107295,Mini,Yelahanka,Cunningham Road,5.7,7,0,NA,0,NA,0,NA,90,Cash,2.9,4.9,5
06-11-2025,18:01:50,BG-20251106-09697,Successful,CUST101372,eBike,Kengeri,Jakkur,4.9,2.3,0,NA,0,NA,0,NA,26.52,Credit Card,0.42,4.7,5
01-11-2025,06:31:25,BG-20251101-09698,Successful,CUST106769,Prime SUV,Koramangala,Banaswadi,7.1,2.7,0,NA,0,NA,0,NA,227.55,Credit Card,5.53,3.5,3.6
04-11-2025,00:47:40,BG-20251104-09699,Successful,CUST102626,Bike,Whitefield,Nagarbhavi,3.8,7.1,0,NA,0,NA,0,NA,27.56,Credit Card,1.26,5,4.8
11-11-2025,13:51:15,BG-20251111-09700,Cancelled by Driver,CUST104701,Prime Sedan,Hombegowda Nagar,Koramangala 4th Block,NA,NA,0,NA,1,Personal & Car related issues,0,NA,NA,Wallet,NA,NA,NA
12-11-2025,04:08:39,BG-20251112-09701,Incomplete,CUST107560,Prime Sedan,Jakkur,Koramangala,NA,NA,0,NA,0,NA,1,Other Issue,NA,Wallet,NA,NA,NA
26-11-2025,20:32:27,BG-20251126-09702,Incomplete,CUST103055,Bike,Cunningham Road,Indiranagar,NA,NA,0,NA,0,NA,1,Vehicle Breakdown,NA,Wallet,0.48,NA,NA
29-11-2025,02:39:46,BG-20251129-09703,Cancelled by Customer,CUST104190,Mini,Kalyan Nagar,Peenya,NA,NA,1,AC is not working,0,NA,0,NA,NA,Credit Card,NA,NA,NA
05-11-2025,14:26:26,BG-20251105-09704,Successful,CUST100045,Prime SUV,Whitefield,Kundalahalli,7.7,2.7,0,NA,0,NA,0,NA,360.1,Wallet,12.88,5,4.1
23-11-2025,06:24:15,BG-20251123-09705,Successful,CUST100031,Prime SUV,Whitefield,Basavanagudi,8,2.7,0,NA,0,NA,0,NA,389.98,UPI,14.53,5,4.4
29-11-2025,09:41:30,BG-20251129-09706,Incomplete,CUST106632,Bike,Kundalahalli,Rajajinagar 2,NA,NA,0,NA,0,NA,1,Vehicle Breakdown,NA,Credit Card,0.4,NA,NA
21-11-2025,17:31:21,BG-20251121-09707,Successful,CUST105138,Prime Plus,Bommanahalli,Gottigere,6.4,3.4,0,NA,0,NA,0,NA,188.81,Credit Card,8.11,4.3,5
16-11-2025,08:00:07,BG-20251116-09708,Incomplete,CUST104574,Bike,Banaswadi,Electronic City,NA,NA,0,NA,0,NA,1,Customer Demand,NA,Wallet,NA,NA,NA
13-11-2025,23:52:00,BG-20251113-09709,Successful,CUST106682,Mini,HSR Layout,Gottigere,4.9,5.6,0,NA,0,NA,0,NA,167.79,Cash,9.8,4.4,4.8
13-11-2025,13:06:17,BG-20251113-09710,Cancelled by Customer,CUST105880,Prime Sedan,Sadashivanagar,Koramangala,NA,NA,1,Change of plans,0,NA,0,NA,NA,Credit Card,NA,NA,NA
17-11-2025,19:03:45,BG-20251117-09711,Successful,CUST100653,Prime Plus,Koramangala,Peenya,7.8,2.7,0,NA,0,NA,0,NA,83.51,Cash,1.08,5,4.8
27-11-2025,03:57:22,BG-20251127-09712,Successful,CUST105143,Bike,Peenya,Jayanagar,1.5,1.9,0,NA,0,NA,0,NA,24.32,Credit Card,0.72,4.5,3.9
07-11-2025,15:38:37,BG-20251107-09713,Successful,CUST102641,Prime Sedan,Whitefield,Basavanagudi,2.9,4,0,NA,0,NA,0,NA,97.8,Credit Card,1.47,4.1,4
08-11-2025,11:06:18,BG-20251108-09714,Successful,CUST102784,Prime Plus,Kalyan Nagar,Kalyan Nagar,5.1,4.4,0,NA,0,NA,0,NA,212.66,Credit Card,10.25,4.8,4.3
13-11-2025,04:33:53,BG-20251113-09715,Successful,CUST103620,Prime SUV,Banashankari,Koramangala 4th Block,8.3,2.5,0,NA,0,NA,0,NA,206.35,Credit Card,4.63,4.3,4.8
23-11-2025,09:14:42,BG-20251123-09716,Cancelled by Driver,CUST106023,eBike,Kudlu Gate,Vijayanagar,NA,NA,0,NA,1,The customer was coughing/sick,0,NA,NA,Credit Card,NA,NA,NA
27-11-2025,21:15:19,BG-20251127-09717,Successful,CUST101813,Auto,Ulsoor,Sirsi Circle,5,4,0,NA,0,NA,0,NA,64.23,Credit Card,3.04,5,3.8
16-11-2025,12:06:18,BG-20251116-09718,Successful,CUST107656,Auto,Rajankunte,Nagarbhavi,3.3,3.7,0,NA,0,NA,0,NA,26.57,UPI,0.3,3.9,4.6
30-11-2025,19:30:07,BG-20251130-09719,Cancelled by Driver,CUST102862,Bike,Indiranagar,Sahakara Nagar,NA,NA,0,NA,1,The customer was coughing/sick,0,NA,NA,Cash,NA,NA,NA
29-11-2025,06:42:13,BG-20251129-09720,Cancelled by Driver,CUST100324,Auto,Hebbal,Indiranagar,NA,NA,0,NA,1,Personal & Car related issues,0,NA,NA,Wallet,NA,NA,NA
04-11-2025,13:58:37,BG-20251104-09721,Cancelled by Customer,CUST100637,Mini,Kalyan Nagar,Nagarbhavi,NA,NA,1,Change of plans,0,NA,0,NA,NA,Credit Card,NA,NA,NA
08-11-2025,18:19:10,BG-20251108-09722,Incomplete,CUST100284,Prime Sedan,Jayanagar,Domlur,NA,NA,0,NA,0,NA,1,Other Issue,NA,Cash,NA,NA,NA
16-11-2025,16:33:32,BG-20251116-09723,Successful,CUST104282,Prime SUV,Ulsoor,Ulsoor,8.2,4.1,0,NA,0,NA,0,NA,130.61,Credit Card,1.27,5,4.6
21-11-2025,18:01:13,BG-20251121-09724,Successful,CUST100703,Prime Plus,Jakkur,Outer Ring Road,8.4,2.2,0,NA,0,NA,0,NA,162.72,Wallet,6.03,4.6,4.6
