Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,AvgVTAT (min),AvgCTAT (min),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value (INR),Ride Distance (km),Driver Rating,Customer Rating,Payment Mode
2025-11-16,04:19:14,BG-20251116-08529,Successful,CUST101963,Prime Sedan,Frazer Town,Sadashivanagar,5.5,1.5,0,,0,,0,,86.74,0.46,5.0,4.8,Wallet
2025-11-11,01:56:48,BG-20251111-08530,Successful,CUST100165,eBike,Jayanagar,Srirampura,8.4,4.5,0,,0,,0,,30.9,2.15,4.5,4.6,Cash
2025-11-07,22:26:39,BG-20251107-08531,Cancelled by Driver,CUST107250,Prime Plus,Whitefield 2,HSR Layout,,,0,,1,Customer related issue,0,,,,,,Wallet
2025-11-10,04:30:38,BG-20251110-08532,Cancelled by Driver,CUST101423,Mini,Malleshwaram,Indiranagar,,,0,,1,Customer related issue,0,,,,,,UPI
2025-11-10,22:47:05,BG-20251110-08533,Cancelled by Customer,CUST102719,eBike,Marathahalli,Indiranagar,,,1,Change of plans,0,,0,,,,,,Cash
2025-11-30,04:45:53,BG-20251130-08534,Successful,CUST101409,Prime SUV,Sadashivanagar,Outer Ring Road,6.7,3.7,0,,0,,0,,158.25,2.66,4.7,5.0,Credit Card
2025-11-25,16:29:13,BG-20251125-08535,Successful,CUST106995,Bike,Yeshwanthpur,JP Nagar,4.7,3.3,0,,0,,0,,37.3,2.09,5.0,5.0,Credit Card
2025-11-20,14:28:12,BG-20251120-08536,Successful,CUST101460,Mini,Bommanahalli,Gottigere,3.3,5.3,0,,0,,0,,102.78,3.06,4.9,5.0,Credit Card
2025-11-18,11:59:12,BG-20251118-08537,Successful,CUST104712,Prime SUV,Sirsi Circle,Cunningham Road,0.9,4.2,0,,0,,0,,171.62,3.24,4.2,3.8,Cash
2025-11-28,13:38:24,BG-20251128-08538,Successful,CUST106076,eBike,Shivajinagar,Banashankari,2.6,1.2,0,,0,,0,,36.77,4.09,4.3,4.3,Credit Card
2025-11-24,06:44:43,BG-20251124-08539,Successful,CUST100440,Prime Plus,Lalbagh,Jayanagar,6.4,3.1,0,,0,,0,,94.57,1.19,4.9,4.9,Cash
2025-11-20,12:53:49,BG-20251120-08540,Successful,CUST101612,Prime Plus,Bommanahalli,Banaswadi,4.9,3.3,0,,0,,0,,130.98,3.71,4.6,4.6,Wallet
2025-11-29,21:27:03,BG-20251129-08541,Cancelled by Customer,CUST104105,Auto,Sadashivanagar,Nagarbhavi,,,1,Driver asked to cancel,0,,0,,,,,,Credit Card
2025-11-09,15:15:57,BG-20251109-08542,Successful,CUST106051,eBike,Yelahanka New Town,Frazer Town,3.6,5.2,0,,0,,0,,32.95,4.69,4.0,4.3,Wallet
2025-11-15,08:01:27,BG-20251115-08543,Successful,CUST102127,Prime Plus,Marathahalli,Vijayanagar,11.0,3.7,0,,0,,0,,182.98,8.05,3.8,4.8,UPI
2025-11-04,12:49:32,BG-20251104-08544,Successful,CUST106742,Bike,Whitefield,Gottigere,4.9,2.9,0,,0,,0,,42.75,4.19,4.8,4.6,Credit Card
2025-11-08,01:12:35,BG-20251108-08545,Successful,CUST101020,Prime Plus,Vijayanagar,Hombegowda Nagar,4.1,2.0,0,,0,,0,,126.36,3.69,4.4,4.7,Credit Card
2025-11-09,09:21:41,BG-20251109-08546,Successful,CUST105969,Mini,Sommanna Halli,Kudlu Gate,8.6,3.2,0,,0,,0,,76.78,2.68,5.0,5.0,Cash
2025-11-13,11:32:14,BG-20251113-08547,Successful,CUST106466,eBike,Kalyan Nagar,Electronic City,5.3,3.3,0,,0,,0,,109.68,13.9,4.9,5.0,UPI
2025-11-09,19:50:42,BG-20251109-08548,Successful,CUST101783,Auto,HSR Layout,Banaswadi,1.2,3.9,0,,0,,0,,33.57,1.06,4.9,4.5,Cash
2025-11-26,17:01:14,BG-20251126-08549,Successful,CUST100709,eBike,Rajajinagar 2,Bommanahalli,2.6,4.2,0,,0,,0,,38.2,2.54,4.6,4.8,Credit Card
2025-11-04,21:41:48,BG-20251104-08550,Cancelled by Customer,CUST103366,Prime Plus,Rajajinagar,Banaswadi,,,1,AC is not working,0,,0,,,,,,UPI
2025-11-17,03:24:39,BG-20251117-08551,Successful,CUST101081,Prime Plus,Basavanagudi,Kudlu Gate,5.1,4.7,0,,0,,0,,74.25,1.1,5.0,4.8,Wallet
2025-11-16,12:04:51,BG-20251116-08552,Successful,CUST104555,Mini,Hombegowda Nagar,Koramangala,6.2,3.4,0,,0,,0,,160.84,8.62,4.7,4.1,Wallet
2025-11-15,21:09:07,BG-20251115-08553,Successful,CUST107150,Auto,JP Nagar,Indiranagar,5.9,-0.6,0,,0,,0,,26.66,0.33,5.0,4.5,Wallet
2025-11-03,02:17:41,BG-20251103-08554,Successful,CUST101931,Prime SUV,Kundalahalli,Gottigere,7.4,4.8,0,,0,,0,,136.22,1.52,4.3,3.9,Wallet
2025-11-25,01:14:34,BG-20251125-08555,Successful,CUST103445,Bike,Richmond Town,HSR Layout,1.9,2.9,0,,0,,0,,50.44,5.38,4.7,4.9,Cash
2025-11-20,07:53:10,BG-20251120-08556,Successful,CUST100511,eBike,Peenya,Outer Ring Road,4.1,3.8,0,,0,,0,,25.58,1.7,4.2,4.6,Cash
2025-11-05,07:28:45,BG-20251105-08557,Cancelled by Customer,CUST102564,Prime SUV,Cunningham Road,Ulsoor,,,1,Change of plans,0,,0,,,,,,Credit Card
2025-11-23,22:49:34,BG-20251123-08558,Cancelled by Customer,CUST107833,Auto,Nagarbhavi,Chamarajpet,,,1,Change of plans,0,,0,,,,,,Credit Card
2025-11-05,16:24:11,BG-20251105-08559,Cancelled by Driver,CUST103547,Auto,Whitefield 2,Frazer Town,,,0,,1,Customer related issue,0,,,,,,Wallet
2025-11-20,01:19:47,BG-20251120-08560,Successful,CUST101954,Bike,Rajajinagar,Hombegowda Nagar,4.1,4.1,0,,0,,0,,24.92,0.82,4.6,3.8,Wallet
2025-11-15,20:23:18,BG-20251115-08561,Successful,CUST100418,Bike,Kudlu Gate,Indiranagar,5.1,3.7,0,,0,,0,,70.72,8.23,5.0,4.3,Credit Card
2025-11-18,16:09:37,BG-20251118-08562,Successful,CUST102378,Prime Sedan,Lalbagh,Rajankunte,5.0,2.7,0,,0,,0,,136.67,3.59,5.0,5.0,UPI
2025-11-15,12:08:44,BG-20251115-08563,Cancelled by Customer,CUST105417,Prime Plus,Lalbagh,Yelahanka New Town,,,1,Driver asked to cancel,0,,0,,,,,,Credit Card
2025-11-02,02:57:43,BG-20251102-08564,Cancelled by Driver,CUST103214,Bike,Yelahanka New Town,Frazer Town,,,0,,1,Customer related issue,0,,,,,,Credit Card
2025-11-29,04:28:40,BG-20251129-08565,Successful,CUST107227,Auto,Jakkur,Indiranagar,6.6,5.1,0,,0,,0,,45.39,0.3,5.0,4.7,UPI
2025-11-13,06:19:00,BG-20251113-08566,Successful,CUST106276,Bike,MG Road,Sadashivanagar,4.9,2.8,0,,0,,0,,30.26,2.29,4.6,4.4,Wallet
2025-11-04,00:33:55,BG-20251104-08567,Successful,CUST107547,Bike,Srirampura,Srirampura,4.5,2.1,0,,0,,0,,48.48,4.84,4.4,4.0,UPI
2025-11-10,15:57:23,BG-20251110-08568,Cancelled by Driver,CUST100923,Bike,Yelahanka New Town,Kudlu Gate,,,0,,1,Customer related issue,0,,,,,,Cash
2025-11-13,18:43:08,BG-20251113-08569,Successful,CUST105877,Prime Sedan,Kundalahalli,Jayanagar,5.8,4.5,0,,0,,0,,186.79,6.83,5.0,4.6,Cash
2025-11-10,14:32:15,BG-20251110-08570,Successful,CUST101522,Bike,Adugodi,Hombegowda Nagar,5.9,4.8,0,,0,,0,,26.24,2.24,4.6,4.9,Credit Card
2025-11-29,12:01:55,BG-20251129-08571,Successful,CUST100872,Prime SUV,JP Nagar,Gottigere,4.1,2.5,0,,0,,0,,109.5,0.3,4.2,4.6,Wallet
2025-11-09,17:49:25,BG-20251109-08572,Cancelled by Driver,CUST102305,Bike,Rajankunte,Malleshwaram,,,0,,1,The customer was coughing/sick,0,,,,,,Wallet
2025-11-08,12:57:07,BG-20251108-08573,Successful,CUST102777,Prime Plus,Sahakara Nagar,Indiranagar,2.9,3.3,0,,0,,0,,188.07,8.62,4.5,5.0,Credit Card
2025-11-03,02:18:23,BG-20251103-08574,Incomplete,CUST107771,Prime Plus,Rajankunte,Rajankunte,,,0,,0,,1,Other Issue,,,,,Cash
2025-11-16,13:42:14,BG-20251116-08575,Cancelled by Driver,CUST100463,Prime Sedan,Richmond Town,Whitefield,,,0,,1,More than permitted people in there,0,,,,,,UPI
2025-11-14,15:31:32,BG-20251114-08576,Cancelled by Customer,CUST100961,Bike,Srirampura,Banashankari,,,1,Change of plans,0,,0,,,,,,Credit Card
2025-11-09,16:59:56,BG-20251109-08577,Successful,CUST100601,Auto,MG Road,Vijayanagar,5.9,4.3,0,,0,,0,,57.41,2.91,4.8,4.5,Credit Card
2025-11-30,18:15:00,BG-20251130-08578,Successful,CUST107406,Mini,Sadashivanagar,Nagarbhavi,4.0,2.7,0,,0,,0,,75.51,2.1,4.8,5.0,Wallet
2025-11-21,11:02:06,BG-20251121-08579,Cancelled by Customer,CUST106019,eBike,Whitefield,Adugodi,,,1,Driver asked to cancel,0,,0,,,,,,Wallet
2025-11-11,21:02:31,BG-20251111-08580,Incomplete,CUST105454,Prime Plus,Marathahalli,Jayanagar,,,0,,0,,1,Vehicle Breakdown,,0.25,,,Credit Card
2025-11-03,13:46:46,BG-20251103-08581,Cancelled by Customer,CUST101666,Prime Sedan,JP Nagar,Sahakara Nagar,,,1,Wrong Address,0,,0,,,,,,UPI
2025-11-05,08:31:34,BG-20251105-08582,Cancelled by Customer,CUST107992,Prime Plus,Sirsi Circle,Kundalahalli,,,1,Change of plans,0,,0,,,,,,UPI
2025-11-29,08:40:53,BG-20251129-08583,Cancelled by Driver,CUST100079,Prime SUV,Sadashivanagar,Sadashivanagar,,,0,,1,Customer related issue,0,,,,,,Credit Card
2025-11-10,06:43:50,BG-20251110-08584,Cancelled by Driver,CUST104879,Mini,Bellandur,Bommanahalli,,,0,,1,Customer related issue,0,,,,,,Wallet
2025-11-13,14:59:34,BG-20251113-08585,Successful,CUST104007,eBike,Banashankari,Richmond Town,6.7,3.7,0,,0,,0,,19.8,0.3,4.7,5.0,Wallet
2025-11-04,17:39:05,BG-20251104-08586,Successful,CUST105063,Mini,Rajajinagar,Whitefield,3.9,6.0,0,,0,,0,,92.78,3.22,4.8,3.6,UPI
2025-11-24,04:42:05,BG-20251124-08587,Successful,CUST102947,Prime Sedan,Sommanna Halli,Sommanna Halli,5.6,2.4,0,,0,,0,,193.01,8.46,5.0,5.0,Credit Card
2025-11-13,01:40:33,BG-20251113-08588,Successful,CUST103217,Prime SUV,JP Nagar,Lalbagh,8.7,3.9,0,,0,,0,,142.67,2.47,4.2,4.9,UPI
2025-11-12,17:21:01,BG-20251112-08589,Successful,CUST102344,eBike,Whitefield,Whitefield,3.3,2.6,0,,0,,0,,25.4,0.68,4.0,4.2,Cash
2025-11-05,00:44:25,BG-20251105-08590,Cancelled by Customer,CUST106319,Prime Sedan,Outer Ring Road,Richmond Town,,,1,Change of plans,0,,0,,,,,,Cash
2025-11-10,07:30:25,BG-20251110-08591,Cancelled by Customer,CUST105493,eBike,Srirampura,Hebbal,,,1,Wrong Address,0,,0,,,,,,Cash
2025-11-28,06:32:13,BG-20251128-08592,Incomplete,CUST104069,Mini,Jakkur,Marathahalli,,,0,,0,,1,Customer Demand,,,,,UPI
2025-11-24,12:44:57,BG-20251124-08593,Successful,CUST104390,Prime Plus,Bellandur,Jakkur,3.5,2.1,0,,0,,0,,112.94,3.45,4.3,4.2,Credit Card
2025-11-09,21:34:21,BG-20251109-08594,Cancelled by Driver,CUST104482,Prime Sedan,Basavanagudi,Rajajinagar,,,0,,1,Customer related issue,0,,,,,,UPI
2025-11-20,05:49:58,BG-20251120-08595,Successful,CUST105151,Bike,Adugodi,Sadashivanagar,0.9,3.6,0,,0,,0,,54.78,4.35,4.4,4.6,Credit Card
2025-11-07,17:00:48,BG-20251107-08596,Successful,CUST103364,Prime SUV,Adugodi,Vijayanagar,7.5,4.2,0,,0,,0,,194.74,4.81,5.0,5.0,Credit Card
2025-11-02,06:24:17,BG-20251102-08597,Successful,CUST104322,Prime Plus,Cunningham Road,Frazer Town,6.5,4.7,0,,0,,0,,86.35,1.02,5.0,4.9,Wallet
2025-11-22,22:00:44,BG-20251122-08598,Successful,CUST107062,Mini,Peenya,Marathahalli,4.4,3.7,0,,0,,0,,187.13,10.14,5.0,4.3,Credit Card
2025-11-24,23:13:28,BG-20251124-08599,Cancelled by Driver,CUST102803,Prime SUV,Kalyan Nagar,Domlur,,,0,,1,Personal & Car related issues,0,,,,,,Credit Card
2025-11-28,19:37:11,BG-20251128-08600,Cancelled by Customer,CUST104672,Prime Plus,Vijayanagar,Bellandur,,,1,Wrong Address,0,,0,,,,,,Cash
2025-11-23,18:39:33,BG-20251123-08601,Successful,CUST105140,Prime Sedan,Domlur,Kengeri,7.8,2.6,0,,0,,0,,99.1,1.89,4.9,5.0,Credit Card
2025-11-07,22:16:46,BG-20251107-08602,Cancelled by Customer,CUST105667,eBike,HSR Layout,Electronic City,,,1,Wrong Address,0,,0,,,,,,Credit Card
2025-11-08,10:45:34,BG-20251108-08603,Successful,CUST102898,Auto,Domlur,Kalyan Nagar,3.4,2.5,0,,0,,0,,48.96,2.42,5.0,4.3,Wallet
2025-11-07,17:14:32,BG-20251107-08604,Successful,CUST104661,Prime SUV,Sommanna Halli,Sahakara Nagar,6.7,2.1,0,,0,,0,,106.24,0.3,3.4,4.6,Cash
2025-11-21,17:49:35,BG-20251121-08605,Successful,CUST106807,Bike,Chamarajpet,Vijayanagar,3.2,2.5,0,,0,,0,,43.84,6.45,4.4,4.9,UPI
2025-11-23,17:43:03,BG-20251123-08606,Cancelled by Customer,CUST104106,Auto,Koramangala 4th Block,Seshadripuram,,,1,Driver asked to cancel,0,,0,,,,,,Wallet
2025-11-29,19:38:59,BG-20251129-08607,Cancelled by Customer,CUST102501,Prime SUV,Banashankari,Whitefield,,,1,Change of plans,0,,0,,,,,,Cash
2025-11-14,14:10:42,BG-20251114-08608,Cancelled by Driver,CUST104506,Prime Plus,Rajankunte,Rajankunte,,,0,,1,Customer related issue,0,,,,,,Credit Card
2025-11-26,14:32:37,BG-20251126-08609,Successful,CUST102778,Prime Sedan,Adugodi,Adugodi,8.0,2.1,0,,0,,0,,84.34,0.5,4.7,3.9,Cash
2025-11-19,02:24:29,BG-20251119-08610,Successful,CUST101312,Auto,Hebbal,Shivajinagar,3.0,2.0,0,,0,,0,,31.76,0.74,4.5,4.2,Wallet
2025-11-05,18:51:42,BG-20251105-08611,Incomplete,CUST102234,eBike,Kengeri,Koramangala 4th Block,,,0,,0,,1,Customer Demand,,,,,Credit Card
2025-11-23,05:15:10,BG-20251123-08612,Successful,CUST102526,Prime SUV,Yelahanka,Whitefield,5.7,4.1,0,,0,,0,,235.35,6.08,4.6,5.0,Credit Card
2025-11-25,15:49:19,BG-20251125-08613,Successful,CUST107630,Prime SUV,Bommanahalli,Bommanahalli,9.7,3.5,0,,0,,0,,124.94,0.47,4.7,4.4,Wallet
2025-11-18,00:06:06,BG-20251118-08614,Successful,CUST103947,Bike,Rajankunte,Marathahalli,4.2,2.3,0,,0,,0,,53.11,5.98,4.6,4.5,UPI
2025-11-20,13:26:55,BG-20251120-08615,Successful,CUST106774,Bike,Yelahanka New Town,Banashankari,3.8,6.2,0,,0,,0,,20.17,0.59,4.0,5.0,Credit Card
2025-11-12,02:45:07,BG-20251112-08616,Incomplete,CUST107364,eBike,Electronic City,Rajajinagar 2,,,0,,0,,1,Vehicle Breakdown,,0.75,,,Wallet
2025-11-23,09:06:20,BG-20251123-08617,Successful,CUST106476,Auto,Basavanagudi,Sahakara Nagar,5.1,4.6,0,,0,,0,,77.26,6.27,4.6,5.0,Wallet
2025-11-17,16:04:39,BG-20251117-08618,Successful,CUST102596,Prime Plus,Jakkur,Sadashivanagar,9.9,1.9,0,,0,,0,,84.72,0.65,5.0,4.9,UPI
2025-11-13,23:39:19,BG-20251113-08619,Successful,CUST107571,Prime Sedan,Outer Ring Road,Basavanagudi,6.4,3.7,0,,0,,0,,135.65,4.5,4.1,4.5,Wallet
2025-11-02,09:44:45,BG-20251102-08620,Successful,CUST107511,Prime Plus,Jayanagar,Hombegowda Nagar,6.5,4.5,0,,0,,0,,90.85,0.78,4.9,3.8,Wallet
2025-11-25,18:11:39,BG-20251125-08621,Successful,CUST101068,Mini,JP Nagar,Kengeri,7.6,4.1,0,,0,,0,,74.2,2.51,4.7,4.6,Wallet
2025-11-13,05:40:26,BG-20251113-08622,Cancelled by Driver,CUST107407,Prime Plus,Jayanagar,Jayanagar,,,0,,1,Personal & Car related issues,0,,,,,,Cash
2025-11-26,13:23:17,BG-20251126-08623,Successful,CUST103850,Bike,Whitefield 2,Basavanagudi,6.1,3.9,0,,0,,0,,112.8,12.98,4.9,4.7,Wallet
2025-11-07,02:04:45,BG-20251107-08624,Cancelled by Driver,CUST103016,Prime SUV,Vijayanagar,Yelahanka New Town,,,0,,1,The customer was coughing/sick,0,,,,,,Cash
2025-11-28,13:45:27,BG-20251128-08625,Successful,CUST100557,eBike,Richmond Town,Chamarajpet,5.0,3.8,0,,0,,0,,20.57,0.7,5.0,5.0,Wallet
2025-11-10,17:56:40,BG-20251110-08626,Successful,CUST101941,Mini,Sommanna Halli,Electronic City,6.8,4.0,0,,0,,0,,65.91,1.05,5.0,4.4,UPI
2025-11-23,22:37:19,BG-20251123-08627,Successful,CUST106340,Bike,Hebbal,Electronic City,2.0,3.0,0,,0,,0,,26.32,1.1,4.5,4.5,Cash
2025-11-06,19:05:48,BG-20251106-08628,Incomplete,CUST104127,Prime Plus,Kalyan Nagar,Rajajinagar 2,,,0,,0,,1,Vehicle Breakdown,,0.2,,,Wallet
2025-11-03,16:15:28,BG-20251103-08629,Successful,CUST107486,Auto,Richmond Town,Byatarayanapura,4.6,4.5,0,,0,,0,,59.6,4.81,4.4,4.2,Wallet
2025-11-26,07:43:19,BG-20251126-08630,Successful,CUST104457,Auto,Nagarbhavi,Yelahanka,2.3,6.2,0,,0,,0,,115.21,12.75,4.6,4.6,Credit Card
2025-11-03,12:52:19,BG-20251103-08631,Cancelled by Driver,CUST103984,Mini,Sirsi Circle,Yeshwanthpur,,,0,,1,Customer related issue,0,,,,,,Credit Card
2025-11-18,04:28:07,BG-20251118-08632,Successful,CUST107186,Prime Plus,Kundalahalli,Yeshwanthpur,4.6,4.8,0,,0,,0,,89.32,0.72,4.3,4.7,UPI
2025-11-11,02:04:06,BG-20251111-08633,Cancelled by Driver,CUST102609,Auto,Sadashivanagar,Sirsi Circle,,,0,,1,Customer related issue,0,,,,,,UPI
2025-11-22,14:01:00,BG-20251122-08634,Cancelled by Customer,CUST107615,Prime SUV,Banashankari,Kengeri,,,1,Driver asked to cancel,0,,0,,,,,,Credit Card
2025-11-20,16:11:00,BG-20251120-08635,Cancelled by Customer,CUST107122,Mini,Kudlu Gate,Malleshwaram,,,1,Change of plans,0,,0,,,,,,Credit Card
2025-11-05,04:07:57,BG-20251105-08636,Incomplete,CUST104833,Prime Plus,Electronic City,Jayanagar,,,0,,0,,1,Customer Demand,,,,,Credit Card
2025-11-19,06:52:03,BG-20251119-08637,Successful,CUST107945,Mini,JP Nagar,Sadashivanagar,7.7,2.8,0,,0,,0,,68.09,1.71,4.4,4.8,UPI
2025-11-22,03:35:43,BG-20251122-08638,Cancelled by Customer,CUST101401,Mini,Indiranagar,Srirampura,,,1,Driver asked to cancel,0,,0,,,,,,Wallet
2025-11-27,02:51:46,BG-20251127-08639,Successful,CUST105407,Auto,Ulsoor,Malleshwaram,5.9,4.0,0,,0,,0,,82.52,4.54,4.9,4.7,Wallet
2025-11-28,10:13:04,BG-20251128-08640,Successful,CUST103354,Prime SUV,Bellandur,Kundalahalli,2.7,3.2,0,,0,,0,,148.1,2.2,4.5,4.7,Cash
2025-11-19,05:40:55,BG-20251119-08641,Cancelled by Customer,CUST107978,Prime Plus,Sommanna Halli,Banaswadi,,,1,Driver is not moving towards pickup location,0,,0,,,,,,Credit Card
2025-11-30,19:50:48,BG-20251130-08642,Successful,CUST102258,Prime Sedan,Kengeri,Kengeri,8.2,2.9,0,,0,,0,,103.36,1.25,4.5,4.8,Cash
2025-11-15,08:19:34,BG-20251115-08643,Successful,CUST102355,Prime SUV,Seshadripuram,Seshadripuram,7.8,2.9,0,,0,,0,,139.52,1.33,5.0,4.5,Cash
2025-11-30,07:36:11,BG-20251130-08644,Successful,CUST100190,Prime Sedan,Bellandur,Whitefield 2,1.8,3.0,0,,0,,0,,106.06,1.92,5.0,5.0,Credit Card
2025-11-16,01:05:36,BG-20251116-08645,Cancelled by Customer,CUST104424,Prime SUV,Lalbagh,Jayanagar,,,1,Wrong Address,0,,0,,,,,,Credit Card
2025-11-24,09:12:46,BG-20251124-08646,Successful,CUST103615,Prime Plus,Malleshwaram,Whitefield 2,6.1,4.3,0,,0,,0,,88.73,1.31,4.9,4.0,UPI
2025-11-09,07:08:47,BG-20251109-08647,Successful,CUST103925,Prime Sedan,Srirampura,Bommanahalli,4.3,1.2,0,,0,,0,,114.58,2.25,4.6,4.1,Cash
2025-11-04,17:46:09,BG-20251104-08648,Cancelled by Customer,CUST100734,Prime Sedan,Koramangala 4th Block,Rajajinagar,,,1,Change of plans,0,,0,,,,,,UPI
2025-11-15,07:52:48,BG-20251115-08649,Cancelled by Customer,CUST104133,Prime Plus,Domlur,Bellandur,,,1,Wrong Address,0,,0,,,,,,Cash
2025-11-25,19:02:11,BG-20251125-08650,Cancelled by Customer,CUST107681,Bike,Gottigere,Gottigere,,,1,Wrong Address,0,,0,,,,,,Cash
2025-11-12,10:51:37,BG-20251112-08651,Successful,CUST106070,Bike,Srirampura,Kengeri,4.0,3.3,0,,0,,0,,30.15,0.76,4.4,5.0,Credit Card
2025-11-23,09:43:04,BG-20251123-08652,Successful,CUST101419,eBike,Bellandur,Seshadripuram,3.5,5.4,0,,0,,0,,22.23,0.83,4.9,3.8,UPI
2025-11-03,14:07:39,BG-20251103-08653,Incomplete,CUST101347,Auto,Chamarajpet,Sommanna Halli,,,0,,0,,1,Customer Demand,,,,,Cash
2025-11-23,12:18:11,BG-20251123-08654,Successful,CUST100707,Prime SUV,Outer Ring Road,Banashankari,6.7,2.6,0,,0,,0,,164.74,2.12,4.9,4.9,Cash
2025-11-14,18:07:08,BG-20251114-08655,Cancelled by Customer,CUST102949,eBike,Indiranagar,Marathahalli,,,1,Change of plans,0,,0,,,,,,UPI
2025-11-17,06:09:10,BG-20251117-08656,Successful,CUST107243,Prime Plus,Shivajinagar,Banaswadi,5.0,3.5,0,,0,,0,,92.63,1.14,4.5,3.1,Cash
2025-11-19,06:07:41,BG-20251119-08657,Cancelled by Customer,CUST104093,Prime SUV,Jayanagar,JP Nagar,,,1,Change of plans,0,,0,,,,,,Cash
2025-11-06,08:06:18,BG-20251106-08658,Successful,CUST100821,Prime Plus,Adugodi,Kudlu Gate,7.6,4.2,0,,0,,0,,124.5,3.14,4.1,3.5,Credit Card
2025-11-04,15:46:30,BG-20251104-08659,Successful,CUST105474,Auto,Srirampura,Lalbagh,4.2,3.6,0,,0,,0,,39.7,1.74,4.5,4.3,Cash
2025-11-07,18:14:56,BG-20251107-08660,Cancelled by Driver,CUST107714,Auto,Cunningham Road,Shivajinagar,,,0,,1,Customer related issue,0,,,,,,Wallet
2025-11-30,04:20:48,BG-20251130-08661,Cancelled by Driver,CUST105404,Prime SUV,Basavanagudi,Malleshwaram,,,0,,1,Customer related issue,0,,,,,,UPI
2025-11-19,17:09:39,BG-20251119-08662,Cancelled by Customer,CUST105953,Bike,Yeshwanthpur,Seshadripuram,,,1,Driver is not moving towards pickup location,0,,0,,,,,,Cash
2025-11-17,10:11:12,BG-20251117-08663,Successful,CUST106012,Auto,Peenya,Koramangala,5.2,3.3,0,,0,,0,,58.9,3.19,4.5,4.3,Credit Card
2025-11-25,19:11:49,BG-20251125-08664,Successful,CUST101909,Bike,Sahakara Nagar,Bellandur,3.4,2.1,0,,0,,0,,67.22,4.76,4.8,4.6,Wallet
2025-11-16,16:48:41,BG-20251116-08665,Cancelled by Customer,CUST101906,Auto,Srirampura,Koramangala 4th Block,,,1,Wrong Address,0,,0,,,,,,UPI
2025-11-15,09:36:33,BG-20251115-08666,Cancelled by Driver,CUST101262,Bike,MG Road,MG Road,,,0,,1,Personal & Car related issues,0,,,,,,UPI
2025-11-22,03:49:46,BG-20251122-08667,Successful,CUST100557,Prime SUV,Kundalahalli,Richmond Town,7.3,5.3,0,,0,,0,,242.29,7.24,4.3,4.9,Credit Card
2025-11-08,02:43:35,BG-20251108-08668,Successful,CUST107874,Prime SUV,Outer Ring Road,Outer Ring Road,5.1,3.9,0,,0,,0,,135.97,1.33,4.7,4.7,Cash
2025-11-19,06:06:06,BG-20251119-08669,Successful,CUST105870,Auto,Yelahanka,Ulsoor,2.8,3.0,0,,0,,0,,50.02,2.04,4.3,4.2,Wallet
2025-11-08,03:49:54,BG-20251108-08670,Successful,CUST105166,Auto,Sahakara Nagar,Rajajinagar 2,5.1,0.3,0,,0,,0,,65.5,3.88,4.8,4.8,Cash
2025-11-18,08:43:43,BG-20251118-08671,Successful,CUST106941,Auto,Hombegowda Nagar,Malleshwaram,2.4,5.1,0,,0,,0,,90.46,8.26,4.8,4.7,Credit Card
2025-11-28,05:55:02,BG-20251128-08672,Successful,CUST102921,Prime Sedan,Cunningham Road,Domlur,4.1,1.9,0,,0,,0,,119.67,3.07,4.4,4.2,Cash
2025-11-16,16:57:44,BG-20251116-08673,Successful,CUST104086,Bike,JP Nagar,Kudlu Gate,3.8,3.2,0,,0,,0,,67.61,4.34,3.9,4.9,UPI
2025-11-20,23:39:00,BG-20251120-08674,Successful,CUST103133,Bike,Marathahalli,Sirsi Circle,3.5,3.5,0,,0,,0,,23.93,2.23,4.6,4.3,UPI
2025-11-19,07:43:55,BG-20251119-08675,Successful,CUST100839,Bike,Jayanagar,Kengeri,3.8,3.3,0,,0,,0,,50.04,2.63,5.0,3.9,UPI
2025-11-10,20:22:36,BG-20251110-08676,Successful,CUST102095,Mini,Adugodi,Outer Ring Road,7.3,3.8,0,,0,,0,,89.62,4.52,4.8,4.4,Cash
2025-11-17,13:41:22,BG-20251117-08677,Successful,CUST103236,Auto,Peenya,Cunningham Road,4.9,3.0,0,,0,,0,,58.66,3.21,4.7,4.7,Cash
2025-11-13,14:38:34,BG-20251113-08678,Cancelled by Customer,CUST105658,Prime SUV,Sommanna Halli,Indiranagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,,UPI
2025-11-13,18:37:15,BG-20251113-08679,Successful,CUST106078,Bike,Koramangala,Malleshwaram,4.0,2.6,0,,0,,0,,27.89,2.5,4.7,4.0,Credit Card
2025-11-07,06:36:54,BG-20251107-08680,Successful,CUST104782,Prime SUV,Chamarajpet,Ulsoor,6.8,5.0,0,,0,,0,,213.49,5.45,4.7,3.9,Wallet
2025-11-27,06:41:29,BG-20251127-08681,Successful,CUST100307,Auto,Sirsi Circle,Marathahalli,3.2,3.0,0,,0,,0,,54.67,2.8,4.2,4.3,Credit Card
2025-11-10,20:19:22,BG-20251110-08682,Cancelled by Driver,CUST100906,Prime Sedan,Nagarbhavi,Rajajinagar,,,0,,1,Customer related issue,0,,,,,,Wallet
